video_id,comment
5EBGhSqj8k0,His own mother hated him as a child. He was garbage even back then.  His own mother wouldn't vote for him.  He's rapist garbage 😊
5EBGhSqj8k0,"It has been scientifically proven that women think with both sides of the brain, unlike men.
Madam President is a logical choice.
Kamala is MY choice"
5EBGhSqj8k0,Garbage in a garbage truck so appropriate who is running his campaign they just cant help serving it on a silver platter
5EBGhSqj8k0,This guy is Gangsta TRUMP 2024 😊
5EBGhSqj8k0,DELUSIONAL DONNIE couldn't handle any of the jobs!😮
5EBGhSqj8k0,"The Trump administration signed off on sex-change surgeries for transgender prisoners, according to reports.

Officials in the justice department gave the green light to procedures that also included hormone therapy and hair removal in 2018 while Donald Trump was in the White House, the New York Times reports.

The Republican presidential candidate has repeatedly attacked Kamala Harris for having previously supported sex changes for transgender inmates.

Prison bureau officials wrote in a budget memo to Congress in February 2018 that the government was obligated to pay for sex-change procedures if deemed medically necessary.

“Transgender offenders may require individual counselling and emotional support,” they said.

“Medical care may include pharmaceutical interventions (e.g., cross-gender hormone therapy), hair removal and surgery (if individualised assessment indicates surgical intervention is applicable).”

However, a long-running legal battle delayed the first such operation until 2022, after Trump had left office.

Ms Harris accused Trump of hypocrisy when questioned on her former support for the policy in a Fox News interview on Wednesday evening.

“I will follow the law and it’s a law that Donald Trump actually followed,” she said.

“Under Donald Trump’s administration these surgeries were available on a medical necessity basis to people in the federal prison system.”

She said a Trump campaign advert attacking her for supporting the procedures was “throwing stones when you’re living in a glass house”, adding: “You’ve got to take [responsibility] for what happened in your administration.”

The Trump campaign hit back following the interview, accusing the vice president of “lying” and noting that the first sex-change surgery of a federal inmate occurred in 2022 under Ms Harris.

The 2018 memo from Trump officials reflected guidelines issued in the final weeks of Barack Obama’s administration the previous year.

The Trump administration created a higher barrier to taxpayer-funded surgeries by adding the word “necessary” to treatment guidelines, the New York Times noted."
5EBGhSqj8k0,liar
5EBGhSqj8k0,Trump for the peace in the world.
5EBGhSqj8k0,He was riding the wrong end
5EBGhSqj8k0,Trump looks old in his NEW JOB GARBAGE HAULER but that's all he can do then off to prison
5EBGhSqj8k0,Joe and Kamala should be locked up in prison for what they have done to this country.
5EBGhSqj8k0,I've always thought that someday the people in a white truck would pull up and take him away.
5EBGhSqj8k0,Such a guy haha
5EBGhSqj8k0,Screw ABC.
5EBGhSqj8k0,Lie. Lie. Lie. Lie. And it never stops. Vote blue.
5EBGhSqj8k0,"You have to admit... if the guy was a fighter in Mortal Kombat, he would definitely be S Rank"
5EBGhSqj8k0,hot!
5EBGhSqj8k0,"He took care of the Puerto Ricans??? OMG. Wow. 

I hope people are paying attention to this liar."
5EBGhSqj8k0,No I'm not a tranny either are you? But we can still be friends MAYBE but only if you're answer is a) no or b) maybe or c) only on Halloween 😂🤣
5EBGhSqj8k0,Ok 1st McDonald's now in a garbage truck still waiting for him to go work the fields
5EBGhSqj8k0,Vote blue
5EBGhSqj8k0,Dumpster J Trump
5EBGhSqj8k0,That’s the cleanest garbage truck I have ever seen. Almost like it just came of LINE
5EBGhSqj8k0,👍👍👍🇺🇸👍👍👍
5EBGhSqj8k0,"Why did they cut out the part where he hardly can open the door to the truck?
This guy is unfit for office."
5EBGhSqj8k0,Dude is doing side quest for fun now 😂. Love Trump from India. America please bring him back.
5EBGhSqj8k0,"Auditioning for a new job, just like at McDonalds. But this one he might actually get hired for even with his felony convictions."
5EBGhSqj8k0,Somebody tell this dipshit he's not running against Joe Biden.
5EBGhSqj8k0,Garbage speaks to reporters from garbage truck
5EBGhSqj8k0,Trump Looks Ready To Do Some Community Service Pahaaa!!🤣👍
5EBGhSqj8k0,Donald is a natural for this line of work
5EBGhSqj8k0,Trump 2024! ABC SUCKS!!
5EBGhSqj8k0,"Those Racist cracks made by the comedian at MSG...Guess what? They ALL Were vetted BEFORE they were entered in the teleprompter. 
No wonder trump loves the poorly educated"
5EBGhSqj8k0,Glad Donald has found his true calling! Drive that MAGA dumpster to Puerto Rico Donny and take your crap with you. 💙
5EBGhSqj8k0,"Christians put Hitler in office over hyperinflation. Save civil rights to fight for the poor slice of the digital dollar.  China and Russia are crumbling. We are doing better than all other nations.Under trump 2025 you ladies will be in the 1800s, slavery is on the ballot. No health care now and forced birth defected babies to women in poverty who can't afford a bus ride to get an abortion. It is life threatening to have a baby guys and taking medial away will make women opt out. Get out of my doctors office. Get out of my schools. Get out of my government MAGA. It doesn't take long before Neo Nazis to chat at your MAGA rallies. The guy that shot at Trump was a crazed conservative. You can't even go shopping without the stink eye from some angry young white so called christian man. 2025 will put women in the 1800s. The Supreme Court has made slavery on the ballot by taking way the right to control your body which is the definition of slave. . Ladies sleep with Dems only the other ones have zero respect for you."
5EBGhSqj8k0,We’re gonna take back our country on Election Day! Trump 2024
5EBGhSqj8k0,Lying traitor repuglikkkan nazi.
5EBGhSqj8k0,See you in jail mugshot Trump!  You deserve it!!
5EBGhSqj8k0,What a liar😂 and the sad part they buy it lol😂
5EBGhSqj8k0,"Jesus, this man is delusional!"
5EBGhSqj8k0,Ce gars est extraordinaire !
5EBGhSqj8k0,There goes the media trying to stir up garbage!!😮
5EBGhSqj8k0,Love you DJT ❤🤍💙
5EBGhSqj8k0,"""Garbage day!"""
5EBGhSqj8k0,GOD DAMN PATRIOT PRESIDENT FOREVER BLESS TRUMP & GUNS & THE FLAG
5EBGhSqj8k0,"Boy, she sure is dour. 😢"
5EBGhSqj8k0,Americans taxes will go thru the roof paying for all those unwanted pregnancies and unwanted kids. Anyone with any money will go have that abortion. No matter what the laws. They will go abroad. Only thecreally poor will have kids they can't afford.  You will feed them.
5EBGhSqj8k0,I just voted for a garbage truck lmao
5EBGhSqj8k0,Trump calls it the weave. It's the worst case of ADHD I've ever seen
5EBGhSqj8k0,ABC doesn't know what a garbage truck is?
5EBGhSqj8k0,Garbage Trump! Lmfao even his followers can’t see the irony and insult to them from this little man! Hehe
5EBGhSqj8k0,Vote Trump if you love Satan.
5EBGhSqj8k0,This is as close to Satan as he comes
5EBGhSqj8k0,"Ar last, he found a job he can do."
5EBGhSqj8k0,Shouldn’t trump be in the back of the truck with the rest of the trash?  😊
5EBGhSqj8k0,K this is funny
5EBGhSqj8k0,I guess he finally found a job for which he is qualified. He looks like that's the office where he belongs.
5EBGhSqj8k0,This man never ceases to amaze me..!!!😂😂😂
5EBGhSqj8k0,"TRUMP, cleaning up Washington DC. He's not afraid to get his hands dirty."
5EBGhSqj8k0,and im officially voting for Trump... the dump truck sealed the deal. brilliant.
5EBGhSqj8k0,It’s a garbage truck. Maybe listen again and watch again ABC fake news! TRUMP 2024 we are garbage and love it!
5EBGhSqj8k0,"Finally, the garbage man who talks trash is in a garbage truck where he belongs. Make Trump Lose Again!"
5EBGhSqj8k0,Vote for Trump!
5EBGhSqj8k0,Trump is the best 😂😂😂😂😂😂
5EBGhSqj8k0,What a fool he should stay in the truck and  just keep driving away
5EBGhSqj8k0,CNN anchor looks drugged while dishing out horseshit
5EBGhSqj8k0,Republicans voters always vote in the worst candidate and it's on purpose. What does that make them?
5EBGhSqj8k0,"One of Trumps speakers called democrats degenerates,the press doesn't report that.  Always giving the sicko clown a free pass never talks about how awful 4 years of the sicko clown rapist was. Worst 4 years in this countries history. With each republican president their residencies just get worse. Vote Gop if you don't want your Social security money. Vote gop if you won't ever need Medicare or Medicaid."
5EBGhSqj8k0,"""Derp derp derp derp""
-donold trump"
5EBGhSqj8k0,Who votes for a rapist?
5EBGhSqj8k0,He would be a garbageman if his dad didn't mooch off taxpayers along with his granddad
5EBGhSqj8k0,Did Latinos think he only hates Haitians? A racist is a racist. Trump will only deport Latinos.
5EBGhSqj8k0,You have to wonder about the element that votes for an accused rapist. If he raped their daughter would they vote for him?
5EBGhSqj8k0,"How appropriate. 
“Melania, I’M HOME”!"
5EBGhSqj8k0,"Trump with his prison clothes, when he will soon be President of his cellblock. His cellmates have already bought a double bed."
5EBGhSqj8k0,"Trump swallowed a truckload of garbage, on the way to the dump."
5EBGhSqj8k0,How does he drive from the passenger's seat?
5EBGhSqj8k0,Shouldn’t he be riding in the back? That’s where garbage usually goes
5EBGhSqj8k0,He is the best ❤❤❤
5EBGhSqj8k0,"Donald Trump is a very disturbed individual - his own VP called him "" America's Hitler ""  ...and that was pretty spot-on ~"
5EBGhSqj8k0,Trump 2024!
5EBGhSqj8k0,MAGA - greetings from Norway
5EBGhSqj8k0,"Umm...the trash goes in the back, not the front. So now he's gotten it all wrong as both a french-fry cook AND a garbageman."
5EBGhSqj8k0,don THE TRASH CON CLOWN!  🤡 🤣🤣🤣😂
5EBGhSqj8k0,"SO, Diaper Boy, I've seen you staggering, dragging your leg, unable to walk a line. This is called COMPENSATORY MUSCLE MOTION. It happens when one group of muscles compensates for other muscles paralyzed by STROKE! The inability to find words, slurring, repetition of speech, etc. ALL SIGNS OF STROKE! I did CVA, cerebrovascular accident, recovery for YEARS! You're stroking out, tangerine. Pretty soon, you'll be on stage at one of your Klan Rallies and half your face is gonna slide three inches father down than your double chin!! ROFL!!! Drool is gonna POUR outta that toilet of a gob of yours and one eye is going to go full bloodshot! It's gonna look like a bright red spider's web! Look on the bright side, Jr. is doing so much speed, you two can be in the same CCU together! My guess is that Jr's gonna have a full PFE, though. That's a prefrontal embolism. That's very painful, too. Like a 12 gauge buck shot to the forehead. You don't die right away because it's too far from the bits that make you breathe and trigger your heart, so it LASTS FOR HOURS!!! My aunt had a PFE. Her daughter found her face down on the bed, shoes still on, moaning in pain. Couldn't form words, and in so much AGONY, she couldn't even look at her daughter. Satan is coming to get his due. I'd imagine you're nervous every time you lie down in bed. Is this gonna be the night? Will you wake up in pain? Unable to call for help? Bed soaked in urine and a full diaper? Will the people around you help? Or do they harbor some I'll will because you've tested them badly? Will they just stand over you...watching...waiting for you to stop breathing? Giggling and going through your wallet? Sweet dreams."
5EBGhSqj8k0,"Yoo-hoo hey Trump you're in the wrong end of a garbage truck! Look over your shoulder, go to the rear of the truck. There are no steps to climb, theres just some hydraulics.... there you go... that's a good boy.🫢"
5EBGhSqj8k0,What is with you Americans…this guy wants to control what women do with their bodies…do you understand what that means?????!!! It’s 2024 not 1824!
5EBGhSqj8k0,The real people's champ!!..
5EBGhSqj8k0,trump in a MENTAL institution.
5EBGhSqj8k0,Latinos para Trump. I'm tired of cackling Kamala who one day is black and another day she's indian. She has 0 original thoughts and her strategy is to badmouth her opponent as adolf Hitler. She's going to get the middle finger from America this coming Tuesday
5EBGhSqj8k0,They won't report what really happened ABC fake news ❤
5EBGhSqj8k0,I knew he was going to deny ever knowing the comedians. Trump has done nothing for Puerto Ricans. I will be glad when November 5th comes and goes. Trump will lose this election.
5EBGhSqj8k0,"Make america garbage again
MAGA"
5EBGhSqj8k0,"You call throwing paper towels at Puerto Ricans, taking care of them?"
5EBGhSqj8k0,Wh when he says bring our country back what does he mean?
5EBGhSqj8k0,What a mental old men
5EBGhSqj8k0,Bester Job für den Spinner...
5EBGhSqj8k0,and now he's not just working joe. he's *ONE OF US*
5EBGhSqj8k0,"ABC.  Is it so hard for you to smile?  Trump is clever, you're not."
5EBGhSqj8k0,Trump 2024!
5EBGhSqj8k0,Dopey Joe sabotaging the Kamala train run one dementia-addled comment at a time 🤣👌
5EBGhSqj8k0,Ah yes he have his license drivers 😮
5EBGhSqj8k0,"Sooo. . .When he's onboard, does it become ""Garbage Truck 1""?  🙂"
5EBGhSqj8k0,The driver himself is Garbage. Trump is a  convict and a con-man who appeals to other Low-Life like himself.
5EBGhSqj8k0,"ABC doesnt know how to laugh, check."
5EBGhSqj8k0,ABC is a joke - its from a garbage truck
5EBGhSqj8k0,"Yuk , such a liar. Donald Dump for sure he is in the right truck."
5EBGhSqj8k0,I DON'T THINK WITH A 3RD GRADE SPEECH ABILITY HE COULD HE COULD GET A JOB WITH GARAGE COMPANY.
5EBGhSqj8k0,Our troller in chief. lol.
5EBGhSqj8k0,Finally he labels his stuff properly.
5EBGhSqj8k0,I voted for Kamala
5EBGhSqj8k0,Gsrbage 2024 trump baby 😂❤❤❤❤
5EBGhSqj8k0,What a liar and buffoon
5EBGhSqj8k0,"Crazy hypothetical BUT.....
WHAT IF.... Trump wins the election, but then Biden passes away sometime between november5th and inauguration day?
Kamala would take over as president for a month and a half and then we would have a serious problem 😂"
5EBGhSqj8k0,lmao … classic trump
5EBGhSqj8k0,"I'm safi bukhari from UAE
Please help me Donald trump sir .😢😢😢😢"
5EBGhSqj8k0,They put him in the wrong end - he belongs in the back !!!😂
5EBGhSqj8k0,So telling that the fact it was a garbage truck was omitted from the intro!
5EBGhSqj8k0,"Trump suxs! USA here, Texan here!"
5EBGhSqj8k0,"Troompa Loompa doo ma di do, I got a perfect puzzle for you. Troompa Loompa doo ma di di. If you are wise you'll listen to me: what will you get when you're in the garbage, crying as much as the baby cries."
5EBGhSqj8k0,TRUMP is so funny 👍👍👍
5EBGhSqj8k0,"We remember what you didn’t do for Puerto Rico, DonOLD. You threw paper towels to them. They hate you DonOLD and so do we. VOTE BLUE"
5EBGhSqj8k0,Trump 2024❤❤❤❤❤
5EBGhSqj8k0,Troll level - expert.
5EBGhSqj8k0,"""A Truck"" -   We see you ABC"
5EBGhSqj8k0,ABC nough said
5EBGhSqj8k0,Trump's inside the wrong end of the garbage truck.
5EBGhSqj8k0,"I hope that Trump will win the election. If he does not, the American economy will decline, and established Western values—such as traditional family, religion, and national identity—will be replaced by modern ideologies like critical race theory and gender identity theory. This shift will be harmful not only to the United States but to the entire world."
5EBGhSqj8k0,can we ration this that it is for the benefit of Puerto Rico it is true that the Island has waste management problem It was on the news and needs to be dealt with the Islanders should have mobilized and put attention to the problem so they get funds to fix the problem so now they got the attention say Thank you comedian obviously Biden/Kamala are out to lunch working on filling their pockets....that is not something new for Biden with grandkids as oil consultants and Kamela getting free BMW and sallery 2-3 times more then her coworkers....
5EBGhSqj8k0,"Show the full video where he can’t open or close his own door. 
I’d like to see him go over a bump riding on the BACK of a REAL garbage truck!"
5EBGhSqj8k0,What a fuggin' clown this orange POS is!! LMAO!!! Got the best a-brain but can't remember a comedian!! Nobody has done more for diving American that this orange clown!!
5EBGhSqj8k0,Trump should start complaining anytime now about how the voting machines in the different states are committing fraud against him .😮
5EBGhSqj8k0,Love❤
5EBGhSqj8k0,"Proud to be deplorable garbage!  Vote in person, and don't let them close the line early and send you home as in PA   https://www.youtube.com/live/_Bb_3C3J2Qg especially minutes 32 thru 39"
5EBGhSqj8k0,What a fool! If Trump gets elected  he will reinstate the Draft as he escalates the wars.!
5EBGhSqj8k0,LOOSER))))))))) Get Over Her🤡
5EBGhSqj8k0,Good to see he’s found alternative employment
5EBGhSqj8k0,Your garbage bro
5EBGhSqj8k0,"His slogan should not be I'm making America great again, he's slogan should be I'm dividing America again"
5EBGhSqj8k0,❤❤❤❤❤❤❤❤❤❤❤❤
5EBGhSqj8k0,He shouldve filled it with candy  to hand out for halloween.
5EBGhSqj8k0,Perfect! Trump baby!!!!!🎉
5EBGhSqj8k0,"Too bad they didn't show his fumbling and straining to get into the truck.  He is pathetic, grabbing for the lowest fruit on the branch, as usual.  Ugly man."
5EBGhSqj8k0,"Kamala is against future of America and the world.She want make wombs killer rooms .With she being in power Amarica will have to always import people.Also American policy can have ripple effect across the planet.





Vote against Kamala and save Amarrica and the human civilization."
5EBGhSqj8k0,ABC… why don’t you fact check your commenter’s own lies? Talk about garbage….sheesh!
5EBGhSqj8k0,"Garbage man, respecting those who take care of the garbage."
5EBGhSqj8k0,Does he have license to drive it ?
5EBGhSqj8k0,Isn't he supposed to be in the back?
5EBGhSqj8k0,What does a democrat do with an aborted child .....they throw it in the garbage‽
5EBGhSqj8k0,Is he looking for a possible post-election career or seeing how he looks in orange?
5EBGhSqj8k0,brett favors a great welfare advocate…. i mean
5EBGhSqj8k0,Lady Gaga did the Trump Garbage truck better.
5EBGhSqj8k0,A garbage truck driver with a private 757? Cool!
5EBGhSqj8k0,Why did he struggle so much to get into the truck?
5EBGhSqj8k0,That our president! 🇺🇸
5EBGhSqj8k0,He coordinates an outfit like nonther .  The vest matches his face and hair perfectly
5EBGhSqj8k0,deflectionnnnnnnnnn lol
5EBGhSqj8k0,maga😂
5EBGhSqj8k0,Trump in a garbage truck; Stupid is as stupid does
5EBGhSqj8k0,😂trump
5EBGhSqj8k0,We puerto ricans love you Trump! We dont believe the main stream media! They just want us to vote for kumala
5EBGhSqj8k0,Did you hear a comedian at a Harris event said Mexicans are thefts? Kamala hates Mexicans
5EBGhSqj8k0,"Trump is such a good man, he’s also hilariously truthful"
5EBGhSqj8k0,"Sounds exactly like a trucker, lol"
5EBGhSqj8k0,Nevada Vote Trump🙏🏼🙏🏼❤️
5EBGhSqj8k0,"Here we go again if his people talk about something that causes an issue, he just said I don't know anything about them, like why he is talking in your campaign, so people who talk in his rally are not important. He should have given a brief. Well, he is really Trump who only cares about himself and nothing. So Americans think twice please don't you see he only cares about his image and nothing else."
5EBGhSqj8k0,"Fox and their affiliated networks, which are many, run an excessive number of polls in a deliberate attempt to drive up the averages for DJT to confuse the election polling and give Trump a chance to say he was cheated when he loses. This has been well documented by pollsters with integrity"
5EBGhSqj8k0,Hilarious! Long live Trump!!!!
5EBGhSqj8k0,"A true president should serve the people
Only trump ❤️☝️🇺🇸☝️❤2024❤47"
5EBGhSqj8k0,ABC= ALL BUT CORRECT
5EBGhSqj8k0,"Ha Ha, very funny Donald The Felon Trump!   Only problem is he's in the wrong part of the truck ... he belongs where the TRASH goes!!!!    Per usual, the BS just rolls out his big mouth (Loves PR? BS)  (Doesn't know comedian? BS)!    God Bless A Trumpless America ... can't wait to see Trump in prison!"
5EBGhSqj8k0,"How could anyone w/ a shred of decency cast their vote for such a morally bankrupt, deceitful individual like trump? Trump is too old, weird, creepy & sick physically & mentally. As a 30 yr vet & a GOP for 5 decades, I WILL VOTE as a democrat for the 1st time & until all of trump’s cults are gone!!!!"
5EBGhSqj8k0,"You go, President Trump!!! You're STILL my President! Remember, Father God hates thieves and Jesus Yashua is still Lord!!!"
5EBGhSqj8k0,"Let's unite to overcome Trump's divisive era on November 5, 2024, driven by our shared love for America. It's time to break free from the toxic cycle of hatred & intolerance that has come to define 'Trump Derangement Syndrome' - a phenomenon where rational thinking gives way to blind disdain!!!!"
5EBGhSqj8k0,"Switch back to Trump and save up to 38 percent on everything.

Plus secure borders, no new wars and US taxpayers paying benifits for Kamala's 21 million unvetted migrants."
5EBGhSqj8k0,Not only Trump but also everyone will  pull out garbage house before election siiir
5EBGhSqj8k0,😂
5EBGhSqj8k0,"lol, no matter who you guys vote for, Trump is never gonna win. We've already taken care of it."
5EBGhSqj8k0,"That aint NC bro, that is WI"
5EBGhSqj8k0,Trash trump 😂
5EBGhSqj8k0,What's up with his face? Is he doing minstrel shows now? Al Jolson spoof?
5EBGhSqj8k0,"5:03 A great little example of certain media’s default response: fragment & consume all spoken word & communication into bullet points. Select those that can be paired with a talking point, which once declared, will appear to be a binary opposite, & thus, a direct dispute, to the given trump bullet point, when in actuality the point is kept purposely general, allowing for a minimum of mutual exclusivity. Do the above steps, all while wielding an air of derision, superiority, & authority, regardless it be unearned. Determine which of the subjects/talking points seem to inspire maximum negativity & duress. Disseminate & Proliferate to the masses via any means at your disposal. Follow up: reinforce the chosen narrative(s) periodically."
5EBGhSqj8k0,"You need a generational shift and not older gentlemen like Biden and Trump who talk over each other and say a lot of nonsense. Let Harris have a chance; even though she’s not super exciting, the alternative is a nightmare! I wish you all the best - and I understand you - even you who support Trump, even though I deeply disagree! ❤️❤️❤️"
5EBGhSqj8k0,Small 🍆 for sure
5EBGhSqj8k0,"Face it, their actions alone have shown they think all Americans are not constituents but just garbage! They cater to the affluent and special interest, care more about investing in other nations, replace us with illegals, no longer see themselves as public servants and even bypass their supporters by anointing the puppet of choice. We have to overwhelm them at the polls, what do we have to lose! Trump wants to be known as the best, let’s give him another shot to prove it!"
5EBGhSqj8k0,Shouldn't he be in the back of the loader with the rest of the rubbish?
5EBGhSqj8k0,What a clown
5EBGhSqj8k0,❤❤ Donil trump inshallah win
5EBGhSqj8k0,XD
5EBGhSqj8k0,Clean up white house
5EBGhSqj8k0,This POS disgraced former president would not be able to find employment as a garbage truck driver because of his multiple felony convictions…
5EBGhSqj8k0,Big Trump
5EBGhSqj8k0,Donald Trump doing some WWE like vignettes. 😁
5EBGhSqj8k0,Brilliant. What a great way to make a point. Brilliant.
5EBGhSqj8k0,Brilliant.
5EBGhSqj8k0,"“Inside a truck”….   Can’t say “garbage truck”

Trash journos and network"
5EBGhSqj8k0,Why isnt he institutionalized?
5EBGhSqj8k0,I’m surprised ABC didn’t want to waist our time fact checking the  truck like they did during that phony debate .
5EBGhSqj8k0,Trump wife is hot lady 😂
5EBGhSqj8k0,Dont you forget this dude is a marketing genius
5EBGhSqj8k0,He’s going to be taking out the garbage
5EBGhSqj8k0,Talk about desperate. This isn't 2016 N these silly props are not going to work anymore.
5EBGhSqj8k0,Answers questions like a boss 🇺🇸💯
5EBGhSqj8k0,I no longer could differentiate which is real and AI generated
5EBGhSqj8k0,"Oh, what’s next, Trump? A spinning police light on your head and a lightsaber in your hand? He is just SO weird and over the top!! You need a generational shift and not older gentlemen like Biden and Trump who talk over each other and say a lot of nonsense. Let Harris have a chance; even though she’s not super exciting, the alternative is a nightmare! I wish you all the best - and I understand you - even you who support Trump! ❤️❤️❤️"
5EBGhSqj8k0,Garbage and garbage go away racist
5EBGhSqj8k0,This man is beyond belief a freaking moron he’s got everyone at each other throat. Friends family neighbors coworkers.
5EBGhSqj8k0,This demented 78yr old is a clown but not at all funny. He's a carnival barker with the emotional maturity of a 12 yr old bully.
5EBGhSqj8k0,"Very apt choice. Since Trump delivers verbal garbage incessantly, his truck choice, comes , naturally."
5EBGhSqj8k0,You really wanna associate yourself with garbage as much as possible when you're running for office.
5EBGhSqj8k0,"Trump, is a foolish idiot. When Trump calling people insulting names. He calls Vice President Kamala Harris bad names, and he also called President Joe Biden insulting names. And the media, Republicans, and his supporters, they are to dumb and foolish to say Trump was wrong. But they are making a big deal about what Joe Biden said!!!"
5EBGhSqj8k0,"ABC, another lying left wing propaganda arm for biden and harris."
5EBGhSqj8k0,He looks like a large Cheeze-It.
5EBGhSqj8k0,"It IS a garbage truck, Madam ABC!"
5EBGhSqj8k0,"An OPEN McDonald's 
 & a DIRTY 
      Garbage Truck 
 Might HELP  🤨"
5EBGhSqj8k0,Hey ABC.  Why didn't you show him almost falling down when getting into the truck?  This is why I stopped watching all national news from the corporations.
5EBGhSqj8k0,This is what he’s gonna say when he’s in office. I didn’t know we had a virus coming just wear masks. Everything’s gonna be OK. I’m going golfing.
5EBGhSqj8k0,I know nothing I don't know but I think hes a terrific guy.im so sick of this triple speaking starfish
5EBGhSqj8k0,🤮🤮
5EBGhSqj8k0,"😂😂😂😂😂
He should be in the back!
Dirtbag CHUMP!"
5EBGhSqj8k0,The Christians put Hitler in office over hyper inflation that’s what’s happening now. Do you want peace or do you want violence poverty might be coming anyway keep your civil rights to fight for your share of the digital dollar ladies 2025 is going to turn you into the 1800s.
5EBGhSqj8k0,"lol. It wasn’t even going to their routes. They were driving around in circles for a photo op. You’re a disgrace to garbage collectors. Better yet, sit in the trunk where you belong."
5EBGhSqj8k0,"Now go back to the beginning when he got in the garbage truck, he stumbling, almost fell just opening the door, in a way that wouldve warranted a sobriety test. What happened to the news?"
5EBGhSqj8k0,"""how do you like my garbage truck. This truck is in honor of Kamala and Joe Biden"" 🤣🤣🤣🤣
This man must be the president again...."
5EBGhSqj8k0,ABC is so corrupt they can't even call a garbage truck a garbage truck because that would expose their candidates who are the same. We need free media!
5EBGhSqj8k0,For a guy running for president.. he doesn't know much about his own campaign
5EBGhSqj8k0,"We supporters are laughing even harder Trump is super funny we know how to work hard and have fun not like fake Dependants Dem Gov breeds 🤮 Sorry Joe you don't have a funny bone you are bitter,evil, jealous & pitiful 😂Trump is ready with his garbage truck soon he will be going to pick up the Garbage Trash Running the Whitehouse Polluting America with Crime, Drugs and Child Trafficking Take your medicine and go to sleep like you have done most of the 4 years you took from the American People it's no wonder Kamala destroyed this country the way she has done and she wants 5 more years NOBODY WANTS KAMALA EVEN HER SUPPORTERS ARE FAKE JUST LIKE HER 😂"
5EBGhSqj8k0,250 million people? There are 340 million?
5EBGhSqj8k0,We're garbage because we refuse to believe in Bidens profound lies. America is washing their hands of the Biden Administration.
5EBGhSqj8k0,"This was Wisconsin, idiot ""reporters"""
5EBGhSqj8k0,Stop corruption lest establish peace and values by Bring God 🙏 to  America 🇺🇸 please let serve A thank you God bless A
5EBGhSqj8k0,I love Trump because he's for the middle class. The blue-collar worker that built America.He Also has a fabulous sense of humor. sense of humor
5EBGhSqj8k0,"Trump in a garbage truck, yup, that is where he needs to be, he is in the wrong part of the truck, but he's close."
5EBGhSqj8k0,Abc it's a garage truck. Go outside touch some grass look around other then looking at a computer to try to diss Trump. It's a garage truck.
5EBGhSqj8k0,"Trump at the end🤣. Ok, let’s HONK the horn"
5EBGhSqj8k0,Trump is a Master Tactician 😅
5EBGhSqj8k0,💪💪💪
5EBGhSqj8k0,He love Puerto Rico while he's scare of people who ain't have anything as cat and dogs  from roadkill to eat
5EBGhSqj8k0,Its a very beautiful garbage truck
5EBGhSqj8k0,Trash taking out the trash
5EBGhSqj8k0,"now you know what ""white trash"" is! 🙂 Please leave him in there..... please!!!!!"
5EBGhSqj8k0,I thought they put the garbage i the back of the truck.
5EBGhSqj8k0,New York for Trump!!!! 🇺🇸🇺🇸🇺🇸🇺🇸
5EBGhSqj8k0,"SECOND SHOK 
HOV İN MAGDONALD İ SAY İT İS VİLL SCANDALE 
DONALD TRUMP İN MAGDONALDS"
5EBGhSqj8k0,"Way to go, Donald Trump our one and only president! You’re gonna bring back America and you’re gonna make it strong again like you said! Voting tomorrow at the polls #TeamTrump 1:28 1:31"
5EBGhSqj8k0,Just voted for trump 10 mins ago! Trump train!
5EBGhSqj8k0,"THE NERVE OF HIM TO GET IN A ""GARBAGE"" TRUCK AFTER WHAT WAS JUST SAID. he's literally stuntin in your face. WHAT A LOSER"
5EBGhSqj8k0,"Big sign on truck rear, This is the best example of what an OLD Felon is  offering to fellow Americans!!!! How He Dumps his garbage. Bigly!"
5EBGhSqj8k0,Trump 2024 🇺🇸
5EBGhSqj8k0,Trump will become president. Mark my words
5EBGhSqj8k0,TROLL MASTER 5000!
5EBGhSqj8k0,"ABC claims it accidentally aired “randomly generated” test results of the election. 

There are repeating digits in common between both numbers. The mathematical odds of it being randomly generated is 1 in 10^22 or 1 in 100 sextillion."
5EBGhSqj8k0,"""The big macho truck goes HONK HONK, I love garbage, all types, especially if it's from KFC or McDonald's, you can just grab it without asking. JOBS! WHALES!""
- Donald Trump"
5EBGhSqj8k0,"When he gets elected, he should park the truck at the White House."
5EBGhSqj8k0,"When he gets elected, he should park the truck at the White House."
5EBGhSqj8k0,The orange garbage is in the wrong part of the truck.
5EBGhSqj8k0,I've never seen garbage taking garbage out.
5EBGhSqj8k0,😂 omg this is amazing!!!
5EBGhSqj8k0,"You know this was smart when you have Democratic Pundits saying this was  genius move. McDonalds, Trash truck. Van Jones on CNN said it was genius marketing"
5EBGhSqj8k0,Trump😎😎😎
5EBGhSqj8k0,that's a good man people are doing the devils work with kamala
5EBGhSqj8k0,P U DONNIE YOU GONNA STINK UP A PERFECTLY FINE. GARBAGE TRUCK WITH YOUR POOOPY DIAPERS??
5EBGhSqj8k0,Answering stupid questions for over 10 years and still positive!!!
5EBGhSqj8k0,That's my Trump. What do you want more..
5EBGhSqj8k0,It’s a campaign vehicle and it’s All WHITE????😂 Why not do it like a Rainbow and be Multicolored???
5EBGhSqj8k0,Trump is the garbage man who is going to take the trash out Nov 6
5EBGhSqj8k0,He’ s definitely an idiot.
